"Word","Frequency"
"('kopplung', 'niederschlag', 'vulkanismus')",1
"('besteht', 'niederschlag', 'vulkanismus')",1
"('besteht', 'großen', 'vulkanismus')",1
"('leisten', 'verbundenen', 'vulkangefahren')",1
"('verbundenen', 'vulkangefahren', 'warnen')",1
"('jamie', 'vulkangefahren', 'warnen')",1
"('besteigt', 'treiben', 'vulkan')",1
"('besteigt', 'chimborazo', 'vulkan')",1
"('chimborazo', 'schläft', 'vulkan')",1
"('geologie', 'mineralogie', 'vulkanologie')",1
"('mineralogie', 'ozeanographie', 'vulkanologie')",1
"('klimatologie', 'ozeanographie', 'vulkanologie')",1
"('aktiven', 'krater', 'vulkans')",1
"('aktiven', 'bollywood-tänzer', 'vulkans')",1
"('bollywood-tänzer', 'indien', 'vulkans')",1
"('aufsteigt', 'schwarmbeben', 'vulkanisches')",1
"('gestein', 'schwarmbeben', 'vulkanisches')",1
"('erde', 'gestein', 'vulkanisches')",1
"('543', 'bekannt', 'vulkanausbruchs')",1
"('543', 'vulkan', 'wanderer')",1
"('rinjani', 'vulkan', 'wanderer')",1
"('geleitet', 'rinjani', 'vulkan')",1
"('geröll', 'schlamm', 'vulkan')",1
"('niedergegangen', 'schlamm', 'vulkan')",1
"('erdrutsche', 'niedergegangen', 'vulkan')",1
"('bebt', 'erde', 'vulkane')",1
"('ausbrechen', 'bebt', 'vulkane')",1
"('ausbrechen', 'lava', 'vulkane')",1
"('menschen', 'millionen', 'vulkanausbruch')",1
"('betroffen', 'menschen', 'vulkanausbruch')",1
"('betroffen', 'präsident', 'vulkanausbruch')",1
"('bevölkerung', 'gebiet', 'vulkan')",1
"('gebiet', 'kilometer', 'vulkan')",1
"('kilometer', 'südwestlich', 'vulkan')",1
"('dgac', 'feuervulkan', 'mitteilte.der')",1
"('ende', 'feuervulkan', 'mitteilte.der')",1
"('ende', 'feuervulkan', 'mai')",1
"('institut', 'seismologie', 'vulkanologie')",1
"('guatemalas', 'seismologie', 'vulkanologie')",1
"('guatemalas', 'homepage', 'vulkanologie')",1
"('2002', 'vulkan', 'zeigt')",1
"('demnach', 'vulkan', 'zeigt')",1
"('demnach', 'kräftige', 'vulkan')",1
"('aufzeichnungen', 'ausbrüche', 'feuervulkans')",1
"('ausbrüche', 'feuervulkans', 'gehen')",1
"('feuervulkans', 'gehen', 'institut')",1
"('18.', 'vulkan', 'zunächst')",1
"('18.', 'bezeichnet', 'vulkan')",1
"('bezeichnet', 'spalte', 'vulkan')",1
"('oberfläche', 'unweit', 'vulkans')",1
"('kilauea', 'unweit', 'vulkans')",1
"('ausgebrochen', 'kilauea', 'vulkans')",1
"('schwefelgasauch', 'vulkanausbruch', 'war.waldbrände')",1
"('brachen', 'schwefelgasauch', 'vulkanausbruch')",1
"('brachen', 'neue', 'vulkanausbruch')",1
"('bringen', 'spucke', 'vulkan')",1
"('lava', 'spucke', 'vulkan')",1
"('hawaii', 'schildvulkane', 'typischen')",1
"('lava', 'schildvulkane', 'typischen')",1
"('krater', 'lava', 'schildvulkane')",1
"('erschüttern', 'inselder', 'vulkan')",1
"('inselder', 'kilauea', 'vulkan')",1
"('kilauea', 'verstärkt', 'vulkan')",1
"('hawaii', 'inselgruppe', 'vulkane')",1
"('hawaii', 'kilauea', 'vulkane')",1
"('big', 'kilauea', 'vulkane')",1
"('aktivsten', 'vulkane', 'welt')",1
"('institut', 'vulkane', 'welt')",1
"('aschewolke', 'scharf', 'vulkans')",1
"('agung', 'aschewolke', 'vulkans')",1
"('agung', 'geschlossene', 'vulkans')",1
"('betrieb', 'kürze', 'vulkanasche')",1
"('betrieb', 'mittlerweile', 'vulkanasche')",1
"('kürze', 'vulkanasche', 'öffnen')",1
"('mittlerweile', 'vulkanasche', 'öffnen')",1
"('bali.drohender', 'deutschland', 'vulkanausbruchder')",1
"('bali.drohender', 'vulkan', 'vulkanausbruchder')",1
