Word,Frequency
durchhingen,1
reparatur,1
anspruch,1
nehmen,1
menge,1
arbeit,1
eva,1
landkreises,1
dienstag.bis,1
großteil,1
kundinnen,1
kunden,1
stromversorgung,1
angeschlossen,1
feuerwehren,1
rückten,1
300,1
zugverkehr,1
zeitweise,1
beeinträchtigt,1
regionalbahnstrecke,1
münchen,1
regensburg,1
oberleitung,1
weiterhin,1
bruckberg,1
gesperrt,1
reisende,1
mussten,1
umsteigen.die,1
sperrung,1
aufgehoben,1
db-streckenagent,1
dienstagabend,1
an.vermisstensuche,1
moosburgstundenlang,1
wasserwacht,1
taucher,1
polizeihubschrauber,1
zeugenaussagen,1
badesee,1
überrascht,1
suche,1
erfolglos,1
vermisstenmeldung,1
bidinger,1
see,1
gegenstände,1
gefunden,1
hinwiesen,1
jemand,1
baden,1
ans,1
ufer,1
zurückgekehrt,1
herziehen,1
wenigen,1
tagen,1
nordrhein-westfälischen,1
geschehen,1
genannten,1
wetterphänomene,1
bevor,1
br-wetterexperte,1
br24-interview,1
antworten.zum,1
überblick,1
sonne,1
verheerende,1
wochenende,1
nrw,1
lippstadt,1
ursache,1
gefährlich,1
gewitterzellen,1
zusammenschließen,1
mächtigen,1
rotiert,1
ufo,1
rotieren,1
extrem,1
getrennte,1
auf-,1
abwinde,1
entsteht,1
feuchte,1
temperaturen,1
unterschiedlich,1
gewitterwolken,1
höhen,1
windscherung,1
windrichtung,1
bringen,1
enorme,1
mengen,1
großen,1
normalen,1
längere,1
lebensdauer,1
länger,1
aktiv,1
desto,1
stärker,1
gleich,1
rauskommen,1
immer.zur,1
übersicht,1
hintergründe,1
klingt,1
vorkommt,1
gesprochen,1
begriff,1
kennen,1
amerika,1
gehoben,1
tauchen,1
bemerkt,1
dreht,1
tornado-rüssel,1
unbebautes,1
landwirt,1
merkt,1
tornado-sichtungen,1
geworden,1
private,1
videoaufnahmen,1
social-media,1
deutscher,1
durchgehalten,1
dementsprechend,1
massiven,1
bewohntes,1
ist.br24-redaktion,1
spalt,1
roth,1
holzhütte,1
davongekommen,1
...,1
schwerpunkt,1
unwetter-tiefs,1
gestreift,1
genug,1
hauptsächlich,1
reine,1
hitzegewitter,1
entstanden.br24-redaktion,1
unwetterprognosen,1
teils,1
dramatisch,1
vorhersagen,1
grob,1
warnen,1
warme,1
schiebt,1
gewissen,1
wegstrecke,1
berechnen,1
manchmal,1
eventuell,1
sagen,1
kaum,1
schadensbilanz,1
heftigkeit,1
wettersituation,1
abwasser-kanäle,1
plötzlich,1
überschwemmt,1
hang,1
wasser,1
kann.br24-redaktion,1
ähnlich,1
steigt,1
gewitter-risiko,1
heraus,1
orkanartige,1
böen,1
gewittrigen,1
rein,1
sozusagen,1
raus,1
kühler,1
serie,1
späten,1
freitagabend,1
alleine,1
andy,1
todesopfern,1
sogar,1
zahl,1
überschritten,1
er.beshear,1
besuch,1
katastrophengebiet,1
südöstlichen,1
meilen,1
hinweg,1
pfad,1
geschäfte,1
regierungsgebäude,1
industrieanlagen,1
vorstellbar,1
hurrikane,1
entstehentornados,1
bundesstaatenauch,1
verheerenden,1
gemeldet,1
verteilzentrums,1
online-händlers,1
amazon,1
teilweise,1
dürften,1
tage,1
vergehen,1
gesamte,1
ausmaß,1
infolge,1
darunter,1
nordosten,1
gebildet,1
gefährliche,1
missouri,1
kentucky.biden,1
sichert,1
sicherte,1
geliebten,1
unvorstellbare,1
gouverneuren,1
zusammen,1
sicherzustellen,1
benötigen,1
zuvor,1
kentuckys,1
betont,1
bundeshilfe,1
ereignis,1
reagieren,1
morgenstunden,1
56.000,1
strom,1
ausnahmezustand,1
schickte,1
nationalgardisten,1
mayfield,1
kerzenfabrik,1
befunden,1
glauben,1
meinte,1
er.der,1
zeigte,1
überresten,1
fabrik,1
angesichts,1
ausmaßes,1
erkennbar,1
ahnung,1
cnn-moderatorin,1
einblenden,1
erster,1
bilder.dach,1
amazon-gebäude,1
eingestürztin,1
earlington,1
zug,1
entgleist,1
gerast,1
experten,1
untersuchten,1
geladen,1
gegend,1
sheriff,1
hopkins,1
county,1
matt,1
sanderson,1
lokalsender,1
kywx,1
lediglich,1
leichtverletzte.in,1
edwardsville,1
rettungsarbeiten,1
teileinsturz,1
dachs,1
amazon-verteilzentrums,1
zeitpunkt,1
großstadt,1
st.,1
louis,1
aufhielten,1
drohnenaufnahmen,1
umgebung,1
zeigten,1
chaotische,1
szenen,1
überall,1
verstreut,1
taschenlampen,1
verschütteten.mit,1
dpa,1
reuters,1
insel,1
hinweggefegt,1
angerichtet,1
facebook,1
mitgeteilt,1
schwerverletzte.windhose,1
umlaut,1
küstenstraße,1
erfasst,1
umgeworfen,1
apokalyptischer,1
anblick,1
sanitäter,1
italienischen,1
ansa,1
berichtet.unwetterwarnung,1
herausgegeben,1
winden,1
niederschlägen,1
gewarnt,1
mittelmeerinsel,1
sizilien,1
tunesien,1
tausend,1
einwohner,1
beliebtes,1
touristenziel,1
berühmt,1
klippen,1
thermalwasser,1
augenzeugen,1
berichten,1
18.00,1
wirbelnde,1
luftmassen,1
nähe,1
beobachtet,1
wetterphänomen,1
hielten,1
altmühlsee,1
größer,1
löste,1
bekannt.war,1
dichten,1
temperaturunterschiede,1
herrschen,1
aufsteigt,1
zunahme,1
führt,1
rotierender,1
aufwindschlauch,1
erzeugt,1
definition,1
kontakt,1
längs,1
zugbahn,1
zerstörungen,1
hundert,1
metern,1
anrichtet,1
fotos,1
vorliegen,1
jedoch,1
funnel,1
cloud,1
windhosen/tornados,1
richten,1
an.zur,1
unwetter-karte,1
wetterwarnungen,1
schweres,1
tschechien,1
donnerstag,1
starben,1
anzahl,1
krankenhaus,1
hodonin,1
meldet,1
200.,1
verwüstet,1
ortein,1
dörfern,1
fensterscheiben,1
umhergeschleudert,1
fernsehsender,1
ct.,1
gesundheitsminister,1
adam,1
vojtech,1
fernsehen,1
südmähren,1
grenze,1
videos,1
sozialen,1
chmu,1
gehandelt,1
hrusky,1
moravska,1
nova,1
ves,1
einwohnern,1
hruskys,1
agentur,1
ctk,1
erdboden,1
gleichgemacht,1
geblieben,1
mauern,1
fenster,1
können.suche,1
verschüttetenmehrere,1
rettungsstaffeln,1
hunden,1
unterwegs,1
einsatzgebiet,1
gebäuden,1
möglichen,1
verschütteten,1
suchen,1
ging,1
einsturzgefährdet,1
sperrte,1
zufahrtswege,1
schaulustige,1
burglind,1
januar,1
wälder,1
forstbetriebs,1
heigenbrücken,1
ehrenamtliche,1
schweiz,1
sturmschäden,1
beseitigen.bergwaldprojekt,1
forst,1
sichernunter,1
anleitung,1
försters,1
führen,1
projektwoche,1
junge,1
sturmgebiet,1
freilegen,1
aufrichten,1
pflanzung,1
gewachsen,1
gewährleistet,1
naturverjüngungs-pflanzen,1
regel,1
besser,1
verwurzelt,1
gepflanzte,1
jungbäume.sturmschäden,1
beseitigtneben,1
beitrag,1
übernehmen,1
jungwuchspflege,1
weiterer,1
ufervegetation,1
waldweihers,1
auflichten,1
übergordnete,1
ziel,1
auskunft,1
ökologische,1
verbessern,1
nachhaltige,1
lebensweise,1
sensibilisiert,1
haustüren,1
außen,1
frisch,1
verputzt,1
dran,1
gollingjuliane,1
landhotels,1
türen,1
kleine,1
dellen,1
kratzer,1
meiste,1
repariert,1
teurer,1
nervenaufreibender,1
kaputt,1
balken,1
unserer,1
dringesteckt,1
eisen,1
bleche,1
glasscherben,1
wahnsinn,1
gollingwindgeschwindigkeiten,1
km/hes,1
mai,1
2015,1
22.30,1
siedlung,1
zieht,1
meter,1
breit,1
gewaltig,1
reißt,1
wirbelt,1
geschätzt,1
wunder,1
sieben,1
